Crosslink.Type,Gene1.order,Gene2.order,Final_annot,Final_annot,Complex1,Complex1.1
BN,GALNT10,GRHPR,Golgi,Mito,,
BN,GALNT10,PAK4,Golgi,Other,,
Inter,GALNT11,MATR3,Golgi,Nucleus,,
Inter,GALNT16,NFYA,Golgi,Nucleus,,
Intra,GALNT2,GALNT2,Golgi,Golgi,,
BN,GALNT2,HACD3,Golgi,Other,,
BN,GALNT6,HLA-DMB,Golgi,Other,,
BN,GALNT6,LPCAT3,Golgi,Other,,
BN,GALNT6,MFSD14A,Golgi,Other,,
BN,GALNT6,MUSK,Golgi,Other,,
BN,GALNT6,NADK2,Golgi,Mito,,
BN,GALNT6,PSAT1,Golgi,Other,,
BN,GALNT6,PSMD4,Golgi,Other,,
BN,GALNT6,SLC18B1,Golgi,Other,,
BN,GALNT6,SLC29A3,Golgi,Lyso,,
BN,GALNT6,SLC39A9,Golgi,Other,,
BN,GALNT6,TMEM150C,Golgi,Other,,
BN,GALNT6,USP39,Golgi,Nucleus,,
Inter,GALNTL5,MTA1,Other,Other,,NRD complex (Nucleosome remodeling and deacetylation complex)
Inter,GALNTL5,OCLN,Other,Other,,
Inter,GALNTL5,RPL10,Other,Other,,
Intra,GANAB,GANAB,Golgi,Golgi,,
BN,GANAB,PRKCSH,Golgi,Other,,
BN,GANAB,SNX1,Golgi,Endosome,,"Retromer complex (SNX1, SNX2, VPS35, VPS29, VPS26A)"
BN,GANAB,SNX2,Golgi,Endosome,,"Retromer complex (SNX1, SNX2, VPS35, VPS29, VPS26A)"
Intra,GAPDH,GAPDH,Endosome,Endosome,,
Inter,GAPDH,U2SURP,Endosome,Nucleus,,
Intra,GAPVD1,GAPVD1,Other,Other,,
BN,GAPVD1,LRRC8B,Other,Other,,
BN,GAPVD1,NDUFA13,Other,Mito,,"Respiratory chain complex I (holoenzyme), mitochondrial"
BN,GAPVD1,NDUFA9,Other,Mito,,"Respiratory chain complex I (holoenzyme), mitochondrial"
BN,GAPVD1,NDUFS1,Other,Mito,,"Respiratory chain complex I (holoenzyme), mitochondrial"
BN,GAPVD1,NDUFS2,Other,Mito,,"Respiratory chain complex I (holoenzyme), mitochondrial"
BN,GAPVD1,NDUFS7,Other,Mito,,"Respiratory chain complex I (holoenzyme), mitochondrial"
BN,GAPVD1,NDUFV1,Other,Mito,,"Respiratory chain complex I (holoenzyme), mitochondrial"
Inter,GAPVD1,OR5AL1,Other,Other,,
Inter,GARNL3,GIGYF2,Other,Other,,
Intra,GART,GART,Other,Other,,
Inter,GART,KIF19,Other,Other,,
Inter,GAS2L1,MTA1,Other,Other,,NRD complex (Nucleosome remodeling and deacetylation complex)
BN,GAS6,MFSD8,Other,Lyso,,
Inter,GAS7,HSP90AB1,Other,Endosome,,Kinase maturation complex 1
Inter,GAS7,PAX6,Other,Nucleus,,
Inter,GAS7,TSG101,Other,Endosome,,
Intra,GATAD2A,GATAD2A,Nucleus,Nucleus,,
Inter,GATAD2A,GATAD2B,Nucleus,Nucleus,,
Inter,GATAD2A,HSP90AB1,Nucleus,Endosome,,Kinase maturation complex 1
Inter,GATAD2A,LAMC3,Nucleus,Other,,
Inter,GATAD2A,MBD2,Nucleus,Nucleus,,
Inter,GATAD2A,MBD3,Nucleus,Nucleus,,
Inter,GATAD2A,MTA1,Nucleus,Other,,NRD complex (Nucleosome remodeling and deacetylation complex)
Inter,GATAD2A,MTA2,Nucleus,Nucleus,,
Intra,GATAD2B,GATAD2B,Nucleus,Nucleus,,
Inter,GATAD2B,GPR143,Nucleus,Other,,
Inter,GATAD2B,GTPBP10,Nucleus,Mito,,
Inter,GATAD2B,HDAC1,Nucleus,Nucleus,,
Inter,GATAD2B,HDAC2,Nucleus,Other,,NRD complex (Nucleosome remodeling and deacetylation complex)
Inter,GATAD2B,HEATR9,Nucleus,Other,,
Inter,GATAD2B,JADE3,Nucleus,Other,,
Inter,GATAD2B,KCNT1,Nucleus,Other,,
Inter,GATAD2B,MACF1,Nucleus,Other,,
Inter,GATAD2B,MAP3K13,Nucleus,Other,,
Inter,GATAD2B,MASTL,Nucleus,Other,,
Inter,GATAD2B,MBD2,Nucleus,Nucleus,,
Inter,GATAD2B,MBD3,Nucleus,Nucleus,,
Inter,GATAD2B,MTA1,Nucleus,Other,,NRD complex (Nucleosome remodeling and deacetylation complex)
Inter,GATAD2B,MTA2,Nucleus,Nucleus,,
Inter,GATAD2B,MTA3,Nucleus,Other,,
Inter,GATAD2B,NEK5,Nucleus,Other,,
Inter,GATAD2B,NSUN2,Nucleus,Mito,,
Inter,GATAD2B,NTN4,Nucleus,Other,,
Inter,GATAD2B,PDCD6,Nucleus,Other,,
Inter,GATAD2B,PHLDA2,Nucleus,Other,,
Inter,GATAD2B,PLCH2,Nucleus,Other,,
Inter,GATAD2B,PLEKHH1,Nucleus,Other,,
Inter,GATAD2B,PPP1R26,Nucleus,Nucleus,,
Inter,GATAD2B,PRAMEF17,Nucleus,Other,,
Inter,GATAD2B,PRKRA,Nucleus,Other,,
Inter,GATAD2B,PTPN14,Nucleus,Other,,
Inter,GATAD2B,RBBP4,Nucleus,Nucleus,,
Inter,GATAD2B,RPL32,Nucleus,Other,,
Inter,GATAD2B,SASH1,Nucleus,Other,,
Inter,GATAD2B,SIX5,Nucleus,Other,,
Inter,GATAD2B,STRIP1,Nucleus,Other,,
Inter,GATAD2B,STX5,Nucleus,Endosome,,
Inter,GATAD2B,SWT1,Nucleus,Other,,
Inter,GATAD2B,TOP1MT,Nucleus,Mito,,
Inter,GATAD2B,UTP14A,Nucleus,Nucleus,,
Inter,GATAD2B,ZNF609,Nucleus,Nucleus,,
Intra,GATD3B,GATD3B,Other,Other,,
Inter,GATD3B,RABAC1,Other,Golgi,,
Inter,GBA3,GLG1,Other,Golgi,,
Inter,GBP5,IMMT,Other,Mito,,
Inter,GBP6,RALGAPB,Other,Other,,
Inter,GBX1,NAALAD2,Nucleus,Other,,
Inter,GCC1,PSMC4,Golgi,Other,,
Inter,GCC1,RHOT1,Golgi,Mito,,
Inter,GCC2,HDAC1,Golgi,Nucleus,,
Inter,GCC2,MTA1,Golgi,Other,,NRD complex (Nucleosome remodeling and deacetylation complex)
Inter,GCC2,RBBP7,Golgi,Nucleus,,
Inter,GCG,PDS5A,Other,Nucleus,,
Inter,GCLC,RPGRIP1L,Other,Other,,
Intra,GCN1,GCN1,Other,Other,,
Inter,GCNA,PLCB3,Nucleus,Other,,
Inter,GCNT7,NISCH,Golgi,Lyso,,
Intra,GDAP2,GDAP2,Lyso,Lyso,,
BN,GDAP2,ZDHHC2,Lyso,Other,,
Inter,GDPD4,SNRNP200,Other,Nucleus,,
Intra,GEMIN5,GEMIN5,Other,Other,,
Inter,GEMIN5,INO80,Other,Other,,
Inter,GEMIN5,MBD2,Other,Nucleus,,
Inter,GEMIN5,MBD3,Other,Nucleus,,
Inter,GEMIN5,RPS20,Other,Other,,"Ribosome, cytoplasmic"
Inter,GEN1,USH1C,Nucleus,Other,,
Intra,GET1,GET1,Other,Other,,
Inter,GET1,NDUFAF2,Other,Mito,,
Inter,GFM1,TTN,Mito,Other,,
Inter,GFOD1,TFRC,Other,Endosome,,
Intra,GFRA1,GFRA1,Other,Other,,
Intra,GGA1,GGA1,Endosome,Endosome,,
BN,GGA1,SLC6A17,Endosome,Other,,
BN,GGA1,UFL1,Endosome,Other,,
Intra,GGA2,GGA2,Endosome,Endosome,,
Inter,GGA2,GOLPH3,Endosome,Golgi,,
Inter,GGA3,UTP14A,Endosome,Nucleus,,
BN,GGCT,KRT77,Other,Other,,
BN,GGCT,TGM3,Other,Other,,
Intra,GGH,GGH,Lyso,Lyso,,
BN,GGH,IFNGR2,Lyso,Other,,
BN,GGH,OCLN,Lyso,Other,,
BN,GGH,PI4K2A,Lyso,Endosome,,PI4K2A-WASH complex
Inter,GGH,PRX,Lyso,Other,,
BN,GGH,SLC49A4,Lyso,Lyso,,
Inter,GGT6,TAFA2,Other,Other,,
Intra,GIGYF2,GIGYF2,Other,Other,,
Inter,GIGYF2,RSBN1,Other,Nucleus,,
Inter,GIGYF2,UTP20,Other,Nucleus,,
Inter,GINS2,HSD17B12,Nucleus,Other,,
Inter,GIPC3,RRP7A,Other,Other,,
Intra,GIT1,GIT1,Other,Other,,
Inter,GIT1,GIT2,Other,Other,,
Inter,GIT1,HPDL,Other,Mito,,
Inter,GIT1,PSD4,Other,Other,,
Inter,GIT1,PSMA7,Other,Other,,PA700-20S-PA28 complex
Inter,GIT1,RUSC1,Other,Other,,
Inter,GIT1,SYTL4,Other,Other,,
Inter,GIT1,TRIM55,Other,Other,,
Inter,GIT1,XRN1,Other,Other,,
Intra,GIT2,GIT2,Other,Other,,
Inter,GIT2,PSD4,Other,Other,,
Inter,GIT2,UMPS,Other,Other,,
Inter,GIT2,YJU2,Other,Nucleus,,
BN,GJA1,SNX29,Other,Other,,
BN,GJC1,IDUA,Other,Lyso,,
BN,GJC1,IGSF3,Other,Other,,
BN,GJC1,PRKAR2B,Other,Other,,
BN,GJC1,QSER1,Other,Nucleus,,
BN,GJC1,ROBO2,Other,Other,,
BN,GJC1,SLC4A7,Other,Other,,
BN,GJC1,TXK,Other,Other,,
Intra,GLA,GLA,Lyso,Lyso,,
BN,GLA,GNAS,Lyso,Endosome,,GNAS-GNB1-GNG2 complex
BN,GLA,IGF2BP1,Lyso,Other,,
Inter,GLA,RET,Lyso,Endosome,,
BN,GLA,SCFD1,Lyso,Endosome,,
Inter,GLA,SCPEP1,Lyso,Endosome,,
BN,GLA,SERINC5,Lyso,Other,,
BN,GLA,ULBP3,Lyso,Other,,
BN,GLA,YBX3,Lyso,Other,,
Intra,GLB1,GLB1,Lyso,Lyso,,
Inter,GLB1,IGF2R,Lyso,Endosome,,
BN,GLB1,SCAMP3,Lyso,Endosome,,SCAMP1-SCAMP2-SCAMP3 complex
Intra,GLE1,GLE1,Other,Other,,
Inter,GLE1,IFRD2,Other,Other,,
Intra,GLG1,GLG1,Golgi,Golgi,,
Inter,GLI1,LMBRD1,Other,Lyso,,
Intra,GLIPR2,GLIPR2,Golgi,Golgi,,
Inter,GLIPR2,RAB14,Golgi,Endosome,,
Intra,GLO1,GLO1,Other,Other,,
Intra,GLT8D1,GLT8D1,Other,Other,,
Inter,GLT8D1,TAS2R4,Other,Other,,
Intra,GLUD1,GLUD1,Mito,Mito,,
BN,GLUD1,HACL1,Mito,Other,,
BN,GLUD1,IMPDH2,Mito,Other,,
BN,GLUD1,MME,Mito,Other,,
BN,GLUD1,MST1R,Mito,Other,,
BN,GLUD1,NR2C2,Mito,Nucleus,,
BN,GLUD1,PNPT1,Mito,Mito,,
Inter,GLUD1,RBBP4,Mito,Nucleus,,
BN,GLUD1,TMEM67,Mito,Other,,
BN,GMPR2,MYDGF,Lyso,Other,,
BN,GMPR2,NIPSNAP3A,Lyso,Mito,,
BN,GMPR2,SLCO5A1,Lyso,Other,,
BN,GMPR2,TARS1,Lyso,Other,,
BN,GMPR2,UGGT1,Lyso,Other,,
Intra,GNA11,GNA11,Other,Other,,
BN,GNA11,GNAQ,Other,Other,,
BN,GNA11,LPAR1,Other,Other,,
BN,GNA11,PI4K2B,Other,Other,,
BN,GNA11,SYT17,Other,Other,,
BN,GNA11,TMEM104,Other,Lyso,,
BN,GNA11,TMEM184C,Other,Lyso,,
BN,GNA11,TMEM248,Other,Other,,
Inter,GNA11,UBC,Other,Other,,
BN,GNA11,ZDHHC9,Other,Other,,
Intra,GNA13,GNA13,Other,Other,,
Inter,GNA13,GNG12,Other,Other,,
Intra,GNAI1,GNAI1,Other,Other,GNAI1-GNB2-GNG4 complex,GNAI1-GNB2-GNG4 complex
BN,GNAI1,GNAI2,Other,Endosome,GNAI1-GNB2-GNG4 complex,
BN,GNAI1,GNAI3,Other,Endosome,GNAI1-GNB2-GNG4 complex,
BN,GNAI1,GNB1,Other,Endosome,GNAI1-GNB2-GNG4 complex,GNAS-GNB1-GNG2 complex
BN,GNAI1,GNB4,Other,Other,GNAI1-GNB2-GNG4 complex,
Inter,GNAI1,GNG12,Other,Other,GNAI1-GNB2-GNG4 complex,
BN,GNAI1,GNG5,Other,Other,GNAI1-GNB2-GNG4 complex,
BN,GNAI1,LRRC1,Other,Other,GNAI1-GNB2-GNG4 complex,
BN,GNAI1,SLC2A4,Other,Endosome,GNAI1-GNB2-GNG4 complex,
Inter,GNAI1,UBC,Other,Other,GNAI1-GNB2-GNG4 complex,
BN,GNAI2,GNAI3,Endosome,Endosome,,
BN,GNAI2,LRRC1,Endosome,Other,,
Intra,GNAI3,GNAI3,Endosome,Endosome,,
BN,GNAI3,LRRC1,Endosome,Other,,
BN,GNAI3,SLC2A4,Endosome,Endosome,,
BN,GNAQ,PI4K2B,Other,Other,,
BN,GNAQ,TMEM104,Other,Lyso,,
BN,GNAQ,TMEM184C,Other,Lyso,,
BN,GNAQ,TMEM248,Other,Other,,
BN,GNAQ,ZDHHC9,Other,Other,,
Intra,GNAS,GNAS,Endosome,Endosome,GNAS-GNB1-GNG2 complex,GNAS-GNB1-GNG2 complex
BN,GNAS,GNB1,Endosome,Endosome,GNAS-GNB1-GNG2 complex,GNAS-GNB1-GNG2 complex
BN,GNAS,GNB4,Endosome,Other,GNAS-GNB1-GNG2 complex,
BN,GNAS,GNG12,Endosome,Other,GNAS-GNB1-GNG2 complex,
BN,GNAS,GNG5,Endosome,Other,GNAS-GNB1-GNG2 complex,
Inter,GNAZ,VARS1,Other,Other,,
Intra,GNB1,GNB1,Endosome,Endosome,GNAS-GNB1-GNG2 complex,GNAS-GNB1-GNG2 complex
BN,GNB1,GNB4,Endosome,Other,GNAS-GNB1-GNG2 complex,
BN,GNB1,GNG12,Endosome,Other,GNAS-GNB1-GNG2 complex,
Inter,GNB1,GNG2,Endosome,Other,GNAS-GNB1-GNG2 complex,GNAS-GNB1-GNG2 complex
Inter,GNB1,GNG4,Endosome,Other,GNAS-GNB1-GNG2 complex,GNAI1-GNB2-GNG4 complex
Inter,GNB1,GNG5,Endosome,Other,GNAS-GNB1-GNG2 complex,
Inter,GNB1,GNG7,Endosome,Other,GNAS-GNB1-GNG2 complex,
Inter,GNB1,NGB,Endosome,Other,GNAS-GNB1-GNG2 complex,
Inter,GNB2,GNG5,Endosome,Other,GNAI1-GNB2-GNG4 complex,
BN,GNB4,GNG12,Other,Other,,
Inter,GNB4,GNG5,Other,Other,,
Inter,GNB4,GNG7,Other,Other,,
Intra,GNE,GNE,Other,Other,,
Inter,GNG8,MTA1,Other,Other,,NRD complex (Nucleosome remodeling and deacetylation complex)
Inter,GNGT2,ZHX1,Other,Nucleus,,
Inter,GNL2,HSPA1B,Nucleus,Other,,
Inter,GNL2,MAP1B,Nucleus,Other,,
Inter,GNPAT,NAV1,Other,Other,,
BN,GNS,GXYLT1,Lyso,Other,,
Inter,GNS,IGF2R,Lyso,Endosome,,
BN,GNS,IGSF3,Lyso,Other,,
BN,GNS,MAPKAP1,Lyso,Other,,mTORC2 complex
Inter,GNS,SVIL,Lyso,Other,,
BN,GNS,TXK,Lyso,Other,,
Intra,GOLGA2,GOLGA2,Golgi,Golgi,,
Inter,GOLGA2,PI4K2A,Golgi,Endosome,,PI4K2A-WASH complex
BN,GOLGA4,HIP1R,Golgi,Other,,
Inter,GOLGA4,HSPA1B,Golgi,Other,,
Inter,GOLGA4,LYST,Golgi,Other,,
Inter,GOLGA4,NIN,Golgi,Other,,
BN,GOLGA4,OTUD6B,Golgi,Other,,
BN,GOLGA4,PSRC1,Golgi,Other,,
Inter,GOLGA4,RAB39A,Golgi,Endosome,,
Intra,GOLGA5,GOLGA5,Golgi,Golgi,,
Inter,GOLGA7,ZDHHC14,Golgi,Other,,
Inter,GOLGA7,ZDHHC9,Golgi,Other,,
Inter,GOLGA8H,HLF,Other,Nucleus,,
Inter,GOLGA8S,HNRNPU,Other,Other,,
Inter,GOLGA8T,JMJD1C,Other,Nucleus,,
Intra,GOLGB1,GOLGB1,Golgi,Golgi,,
Inter,GOLGB1,HSFX3,Golgi,Nucleus,,
Inter,GOLGB1,SPATA16,Golgi,Golgi,,
Inter,GOLGB1,SULF1,Golgi,Other,,
Inter,GOLGB1,UBTF,Golgi,Nucleus,,
Inter,GOLGB1,USP25,Golgi,Other,,
Intra,GOLIM4,GOLIM4,Golgi,Golgi,,
Intra,GOLM1,GOLM1,Golgi,Golgi,,
BN,GOLM2,HGS,Other,Endosome,,
BN,GOLM2,PLXND1,Other,Other,,
BN,GOLM2,STAM,Other,Endosome,,
BN,GOLM2,STAM2,Other,Endosome,,
Inter,GON4L,HSP90AA1,Nucleus,Other,,Kinase maturation complex 1
Inter,GON4L,HSP90AB1,Nucleus,Endosome,,Kinase maturation complex 1
Inter,GORAB,MTA2,Golgi,Nucleus,,
Inter,GORAB,PLAA,Golgi,Other,,
Inter,GORAB,RBBP4,Golgi,Nucleus,,
Inter,GORAB,RBBP7,Golgi,Nucleus,,
Inter,GOSR2,HERC2,Golgi,Other,,
Intra,GOT2,GOT2,Mito,Mito,,
Inter,GOT2,TTLL9,Mito,Other,,
BN,GPAA1,IDS,Other,Lyso,,
BN,GPAA1,SLC9A8,Other,Golgi,,
Intra,GPAT4,GPAT4,Other,Other,,
Intra,GPATCH8,GPATCH8,Other,Other,,
Inter,GPBP1,PCMT1,Other,Other,,
BN,GPC1,SEMA6A,Other,Other,,
Intra,GPC3,GPC3,Other,Other,,
Inter,GPC3,H1-9P,Other,Nucleus,,
Intra,GPC4,GPC4,Other,Other,,
Inter,GPC4,GPC6,Other,Other,,
Intra,GPC6,GPC6,Other,Other,,
Intra,GPI,GPI,Other,Other,,
BN,GPM6A,SLC25A24,Other,Mito,,
BN,GPR108,IL18R1,Golgi,Other,,
BN,GPR108,MELTF,Golgi,Other,,
Inter,GPR108,RAB11A,Golgi,Endosome,,
Inter,GPR61,SCAMP3,Other,Endosome,,SCAMP1-SCAMP2-SCAMP3 complex
Inter,GPR68,STX7,Other,Endosome,,
Inter,GPR85,SH3BP4,Other,Other,,
Inter,GPRASP2,SNRNP40,Other,Nucleus,,
Inter,GRAMD1A,NAV1,Other,Other,,
Inter,GRAMD1C,TDG,Other,Nucleus,,
Inter,GRAMD4,MTA1,Other,Other,,NRD complex (Nucleosome remodeling and deacetylation complex)
Inter,GREB1L,RPL4,Other,Other,,"Ribosome, cytoplasmic"
Inter,GRHL2,GSN,Other,Other,,
Inter,GRHL2,IGF2R,Other,Endosome,,
Inter,GRHL3,MACF1,Nucleus,Other,,
Intra,GRHPR,GRHPR,Mito,Mito,,
Inter,GRIA3,SPIRE1,Other,Mito,,
Intra,GRID1,GRID1,Other,Other,,
Intra,GRIPAP1,GRIPAP1,Endosome,Endosome,,
Inter,GRIPAP1,IST1,Endosome,Endosome,,ESCRT-III complex
BN,GRIPAP1,LTBP1,Endosome,Other,,
BN,GRIPAP1,MTHFSD,Endosome,Other,,
Inter,GRIPAP1,TRMT1,Endosome,Mito,,
Inter,GRM2,TPI1,Other,Other,,
Inter,GRM5,MDN1,Other,Other,,
Inter,GRM5,RPL7A,Other,Other,,"Ribosome, cytoplasmic"
Inter,GRM7,SAP18,Other,Other,,
Intra,GRPEL1,GRPEL1,Mito,Mito,,
BN,GSDMA,KPRP,Other,Other,,
BN,GSDMA,KRT10,Other,Other,,
BN,GSDMA,KRT13,Other,Other,,
BN,GSDMA,KRT19,Other,Other,,
BN,GSDMA,KRT24,Other,Other,,
BN,GSDMA,KRT78,Other,Other,,
Inter,GSDMA,RPS11,Other,Other,,"Ribosome, cytoplasmic"
BN,GSDMA,XP32,Other,Other,,
BN,GSK3A,MMAB,Other,Mito,,
BN,GSK3A,PRPSAP2,Other,Other,,
BN,GSK3A,SF3B4,Other,Nucleus,,
BN,GSK3A,SPTAN1,Other,Other,,Emerin complex 1
BN,GSK3A,TPD52,Other,Other,,
BN,GSK3A,TPD52L2,Other,Endosome,,
BN,GSK3A,TSPAN3,Other,Lyso,,
Intra,GSPT2,GSPT2,Other,Other,,
BN,GSS,HINT2,Other,Mito,,
BN,GSS,MRPL48,Other,Mito,,
BN,GSS,NLN,Other,Mito,,
BN,GSS,NXF1,Other,Other,,
BN,GSS,PFAS,Other,Other,,
BN,GSS,RPIA,Other,Mito,,
BN,GSS,SLC19A3,Other,Other,,
BN,GSS,WARS2,Other,Mito,,
Inter,GSTO2,IQCF5,Other,Other,,
Inter,GSTO2,RPGRIP1L,Other,Other,,
Inter,GTF2H3,RAC1,Nucleus,Endosome,,
Inter,GTF2H3,SF3B2,Nucleus,Nucleus,,
Intra,GTF2I,GTF2I,Other,Other,,
Inter,GTF2I,HADHA,Other,Mito,,
Inter,GTF2I,RANBP6,Other,Other,,
Intra,GULP1,GULP1,Other,Other,,
Inter,GVINP1,UBC,Other,Other,,
BN,GXYLT1,TXK,Other,Other,,
Inter,GXYLT2,MYO18A,Golgi,Other,,
Inter,H1-0,RPL14,Nucleus,Other,,"Ribosome, cytoplasmic"
Intra,H1-1,H1-1,Nucleus,Nucleus,,
Inter,H1-1,H1-4,Nucleus,Nucleus,,
Intra,H1-10,H1-10,Nucleus,Nucleus,,
Inter,H1-10,SMIM11,Nucleus,Other,,
Intra,H1-2,H1-2,Nucleus,Nucleus,,
Inter,H1-2,HSP90AB1,Nucleus,Endosome,,Kinase maturation complex 1
Intra,H1-4,H1-4,Nucleus,Nucleus,,
Inter,H1-4,H1-5,Nucleus,Nucleus,,
Inter,H1-4,ITSN2,Nucleus,Other,,
Inter,H1-4,ZNF786,Nucleus,Nucleus,,
Inter,H1-6,NSA2,Nucleus,Nucleus,,
Inter,H1-6,PABPC1,Nucleus,Other,,
Inter,H1-8,RPL22,Other,Other,,
Inter,H2AC11; H2AC13; H2AC15; H2AC16; H2AC17,TMED4,Nucleus,Other,,
Inter,H2AC18; H2AC19,H2BC14,Nucleus,Nucleus,,
Inter,H2AC18; H2AC19,H2BC21,Nucleus,Nucleus,,
Inter,H2BC14,H3-4,Nucleus,Nucleus,,
Inter,H2BC14,H4C1; H4C2; H4C3; H4C4; H4C5; H4C6; H4C8; H4C9; H4C11; H4C12; H4C13; H4C14; H4C15; H4C16,Nucleus,Nucleus,,
Inter,H2BC14,HOOK3,Nucleus,Other,,
Inter,H2BC14,MSTO1,Nucleus,Other,,
Inter,H2BC14,SLC25A6,Nucleus,Mito,,
Inter,H2BC14,UBC,Nucleus,Other,,
Intra,H2BC4; H2BC6; H2BC7; H2BC8; H2BC10,H2BC4; H2BC6; H2BC7; H2BC8; H2BC10,Nucleus,Nucleus,,
Intra,H3-4,H3-4,Nucleus,Nucleus,,
Inter,H3-4,H4C1; H4C2; H4C3; H4C4; H4C5; H4C6; H4C8; H4C9; H4C11; H4C12; H4C13; H4C14; H4C15; H4C16,Nucleus,Nucleus,,
Intra,H4C1; H4C2; H4C3; H4C4; H4C5; H4C6; H4C8; H4C9; H4C11; H4C12; H4C13; H4C14; H4C15; H4C16,H4C1; H4C2; H4C3; H4C4; H4C5; H4C6; H4C8; H4C9; H4C11; H4C12; H4C13; H4C14; H4C15; H4C16,Nucleus,Nucleus,,
Inter,H4C1; H4C2; H4C3; H4C4; H4C5; H4C6; H4C8; H4C9; H4C11; H4C12; H4C13; H4C14; H4C15; H4C16,NPAT,Nucleus,Nucleus,,
Inter,H4C1; H4C2; H4C3; H4C4; H4C5; H4C6; H4C8; H4C9; H4C11; H4C12; H4C13; H4C14; H4C15; H4C16,WFS1,Nucleus,Other,,
Intra,HABP4,HABP4,Other,Other,,
Intra,HACD3,HACD3,Other,Other,,
BN,HACL1,IMPDH2,Other,Other,,
BN,HACL1,KCTD12,Other,Other,,
BN,HACL1,MME,Other,Other,,
BN,HACL1,MST1R,Other,Other,,
BN,HACL1,NT5E,Other,Endosome,,
BN,HACL1,PNPT1,Other,Mito,,
BN,HACL1,TMEM67,Other,Other,,
Intra,HADH,HADH,Mito,Mito,,
Intra,HADHA,HADHA,Mito,Mito,,
BN,HADHA,HADHB,Mito,Mito,,
Inter,HADHA,MCF2,Mito,Other,,
Intra,HADHB,HADHB,Mito,Mito,,
Inter,HAO1,IGF2R,Other,Endosome,,
Intra,HARS2,HARS2,Mito,Mito,,
Inter,HARS2,RBBP6,Mito,Other,,
Intra,HAT1,HAT1,Other,Other,,
Inter,HAT1,IKBKG,Other,Other,,TNF-alpha/NF-kappa B signaling complex 5
Inter,HAT1,RAB14,Other,Endosome,,
Inter,HAT1,UBC,Other,Other,,
Inter,HAUS3,HAUS4,Other,Other,,
Inter,HAUS8,TRIP10,Other,Other,,
Intra,HBS1L,HBS1L,Other,Other,,
Inter,HCFC1,PGM2,Other,Other,,
Intra,HDAC1,HDAC1,Nucleus,Nucleus,,
Inter,HDAC1,HDAC2,Nucleus,Other,,NRD complex (Nucleosome remodeling and deacetylation complex)
Inter,HDAC1,HSP90AB1,Nucleus,Endosome,,Kinase maturation complex 1
Inter,HDAC1,KIAA1217,Nucleus,Other,,
Inter,HDAC1,KLHL12,Nucleus,Other,,
Inter,HDAC1,KMT2B,Nucleus,Nucleus,,
Inter,HDAC1,LINC00596,Nucleus,Other,,
Inter,HDAC1,MBD2,Nucleus,Nucleus,,
Inter,HDAC1,MBD3,Nucleus,Nucleus,,
Inter,HDAC1,MTA1,Nucleus,Other,,NRD complex (Nucleosome remodeling and deacetylation complex)
Inter,HDAC1,MTA2,Nucleus,Nucleus,,
Inter,HDAC1,MTA3,Nucleus,Other,,
Inter,HDAC1,MUCL3,Nucleus,Other,,
Inter,HDAC1,MYO6,Nucleus,Other,,
Inter,HDAC1,NRAP,Nucleus,Other,,
Inter,HDAC1,NXPE4,Nucleus,Other,,
Inter,HDAC1,PER2,Nucleus,Other,,
Inter,HDAC1,RBBP4,Nucleus,Nucleus,,
Inter,HDAC1,RBBP7,Nucleus,Nucleus,,
Inter,HDAC1,RPS7,Nucleus,Other,,
Inter,HDAC1,SHANK3,Nucleus,Other,,
Inter,HDAC1,SIN3A,Nucleus,Nucleus,,
Inter,HDAC1,SIN3B,Nucleus,Nucleus,,
Inter,HDAC1,SPIRE1,Nucleus,Mito,,
Inter,HDAC1,SYCP1,Nucleus,Nucleus,,
Inter,HDAC1,TCERG1,Nucleus,Nucleus,,
Inter,HDAC1,TOPAZ1,Nucleus,Other,,
Inter,HDAC1,TP53TG5,Nucleus,Other,,
Inter,HDAC1,TRPA1,Nucleus,Other,,
Inter,HDAC1,UNC45A,Nucleus,Other,,
Inter,HDAC1,USP16,Nucleus,Other,,
Inter,HDAC1,ZNF536,Nucleus,Nucleus,,
Inter,HDAC11,VTI1B,Nucleus,Endosome,,SNARE complex
Intra,HDAC2,HDAC2,Other,Other,NRD complex (Nucleosome remodeling and deacetylation complex),NRD complex (Nucleosome remodeling and deacetylation complex)
Inter,HDAC2,HEATR1,Other,Nucleus,NRD complex (Nucleosome remodeling and deacetylation complex),
Inter,HDAC2,HSP90AB1,Other,Endosome,NRD complex (Nucleosome remodeling and deacetylation complex),Kinase maturation complex 1
Inter,HDAC2,HSPA1B,Other,Other,NRD complex (Nucleosome remodeling and deacetylation complex),
Inter,HDAC2,MBD3,Other,Nucleus,NRD complex (Nucleosome remodeling and deacetylation complex),
Inter,HDAC2,MTA1,Other,Other,NRD complex (Nucleosome remodeling and deacetylation complex),NRD complex (Nucleosome remodeling and deacetylation complex)
Inter,HDAC2,MTA2,Other,Nucleus,NRD complex (Nucleosome remodeling and deacetylation complex),
Inter,HDAC2,NRAP,Other,Other,NRD complex (Nucleosome remodeling and deacetylation complex),
Inter,HDAC2,PPME1,Other,Other,NRD complex (Nucleosome remodeling and deacetylation complex),
Inter,HDAC2,PSMD7,Other,Other,NRD complex (Nucleosome remodeling and deacetylation complex),PA700-20S-PA28 complex
